occurrence_id,context_id,selected_word,source_file,sentence_index,match_index_in_sentence,target_text,target_start,target_end,previous_sentence,sentence_text,next_sentence,context,context_word_count,cluster_id,weak_label,weak_label_reason,model_text,split,predicted_label,prediction_probability
49,A00919:10197,trade,A00919.txt,10197,1,trade,871,876,two merchant of Colen confess to their ghostly father two foul although ordinary offence lie and perjury in say and swear that among all other they alone have sound and cheap ware from place of great request from woorkman of great fame from other perfection most esteem in the mean time know that their ware in deed be inferior to they of their neighbour and have never be from place woorkman and other commendation by they vawnt their confessor according,to his duty instruct they of the heinousness of those crime so effectualy that they be sorrowful for their former life they promise to abstain heedful for the future time from all and particular that they will neither lie nor forswear in buy and sell in the beginning they find themselves somewhat interest thereby until God have full prove the firmness of their resolution but after in small process of time their trade customer and wealth increase so exceed that,they come to incomparable wealth so if our reformer can refrain from the same offence in utterance of their merchandise in write and deal plain without inhawnce gloze or return their ware without detract and belie the provision sufficience and substance of their neighbour store or beguile thus their customer I assure you thousand more will peruse their stuff and their traffic will be much amend 11.,two merchant of Colen confess to their ghostly father two foul although ordinary offence lie and perjury in say and swear that among all other they alone have sound and cheap ware from place of great request from woorkman of great fame from other perfection most esteem in the mean time know that their ware in deed be inferior to they of their neighbour and have never be from place woorkman and other commendation by they vawnt their confessor according to his duty instruct they of the heinousness of those crime so effectualy that they be sorrowful for their former life they promise to abstain heedful for the future time from all and particular that they will neither lie nor forswear in buy and sell in the beginning they find themselves somewhat interest thereby until God have full prove the firmness of their resolution but after in small process of time their trade customer and wealth increase so exceed that they come to incomparable wealth so if our reformer can refrain from the same offence in utterance of their merchandise in write and deal plain without inhawnce gloze or return their ware without detract and belie the provision sufficience and substance of their neighbour store or beguile thus their customer I assure you thousand more will peruse their stuff and their traffic will be much amend 11.,227,0,commercial_exchange,"merchandise, merchant, traffic",two of colen confess to their ghostly father two foul although ordinary offence lie and perjury in say and swear that among all other they alone have sound and cheap ware from place of great request from woorkman of great fame from other perfection most esteem in the mean time know that their ware in deed be inferior to they of their neighbour and have never be from place woorkman and other commendation by they vawnt their confessor according to his duty instruct they of the heinousness of those crime so effectualy that they be sorrowful for their former life they promise to abstain heedful for the future time from all and particular that they will neither lie nor forswear in buy and sell in the beginning they find themselves somewhat interest thereby until god have full prove the firmness of their resolution but after in small process of time their customer and wealth increase so exceed that they come to incomparable wealth so if our reformer can refrain from the same offence in utterance of their in write and deal plain without inhawnce gloze or return their ware without detract and belie the provision sufficience and substance of their neighbour store or beguile thus their customer i assure you thousand more will peruse their stuff and their will be much amend 11.,train,commercial_exchange,0.6458453049816032
5001,A68617:9404,trade,A68617.txt,9404,1,trade,524,529,all which four city be mahometan and very rigid in that swinish superstition the pagode and idol argue permission of ethnic and ancient indian rite the chief priest reside in a place without the city of jortan a man of a hundred and twenty year which have many wife to keep he warm and with their milk to nourish he eat no other meat depart hence they see a great Portugal ship of six hundred ton set fast on the,shoald Amboyna which be go to Amboyna to fortify there against the inhabitant and to prohibit all other nation trade the five of February they pass the straight betwixt Balamboa and baly and lean java north east from they on the eleven day they find themselves in thirteen degree baly sun in their zenith and direct their course to cape Bona Esperanca on the eighteen the sun be right over they at noon in the eleven degree twenty minute and,a calm continue ten day the nineteen of march the height be twenty four degree forty five minute and on the four and twenty twenty eight degree ten minute on the first of April thirty degree fifty minute on the nineteen the calm and cross wind cause a set allowance of water to be proportion on the twentie-fourth at night they see a light like fire about four mile to the north-west note whereby they be by God grace preserve,all which four city be mahometan and very rigid in that swinish superstition the pagode and idol argue permission of ethnic and ancient indian rite the chief priest reside in a place without the city of jortan a man of a hundred and twenty year which have many wife to keep he warm and with their milk to nourish he eat no other meat depart hence they see a great Portugal ship of six hundred ton set fast on the shoald Amboyna which be go to Amboyna to fortify there against the inhabitant and to prohibit all other nation trade the five of February they pass the straight betwixt Balamboa and baly and lean java north east from they on the eleven day they find themselves in thirteen degree baly sun in their zenith and direct their course to cape Bona Esperanca on the eighteen the sun be right over they at noon in the eleven degree twenty minute and a calm continue ten day the nineteen of march the height be twenty four degree forty five minute and on the four and twenty twenty eight degree ten minute on the first of April thirty degree fifty minute on the nineteen the calm and cross wind cause a set allowance of water to be proportion on the twentie-fourth at night they see a light like fire about four mile to the north-west note whereby they be by God grace preserve,240,3,commercial_exchange,ship,all which four city be mahometan and very rigid in that swinish superstition the pagode and idol argue permission of ethnic and ancient indian rite the chief priest reside in a place without the city of jortan a man of a hundred and twenty year which have many wife to keep he warm and with their milk to nourish he eat no other meat depart hence they see a great portugal of six hundred ton set fast on the shoald amboyna which be go to amboyna to fortify there against the inhabitant and to prohibit all other nation the five of february they pass the straight betwixt balamboa and baly and lean java north east from they on the eleven day they find themselves in thirteen degree baly sun in their zenith and direct their course to cape bona esperanca on the eighteen the sun be right over they at noon in the eleven degree twenty minute and a calm continue ten day the nineteen of march the height be twenty four degree forty five minute and on the four and twenty twenty eight degree ten minute on the first of april thirty degree fifty minute on the nineteen the calm and cross wind cause a set allowance of water to be proportion on the twentie-fourth at night they see a light like fire about four mile to the north-west note whereby they be by god grace preserve,train,commercial_exchange,0.5490534959954738
5023,A68617:9922,trade,A68617.txt,9922,2,trade,564,569,in Monomotapa melinde Ad^n Arabia Cambaia on the coast of coromandel balaguate and Orixa of all which nation there be some dwell in Achen in the i will of sumatra trade in merchandise where I have meet with arabian and a nation call Rumos who have trade many hundred year to Achen these Rumos * * Constantinople be call new Rome and thence in the east the turk be call Rumos of that their chief city come from the red,Sea there be in Achen many chinese that use trade of who I have be kind use and can well inform your lordship of that worthy kingdom of China the trade of Gusarate be very ample all which the portugal with the lock of discretion have provident long conceal which now through God favour be make know unto we I have here enclose send your lordship the alphabet of the achen language with some word of the same which they,write after the manner of the hebrew I have also send by master Tomkins of their coin which be in usual payment that of gold be name a master and be nine penny half penny near those of lead be call Caxas whereof a thousand six hundred make one mas.,in Monomotapa melinde Ad^n Arabia Cambaia on the coast of coromandel balaguate and Orixa of all which nation there be some dwell in Achen in the i will of sumatra trade in merchandise where I have meet with arabian and a nation call Rumos who have trade many hundred year to Achen these Rumos * * Constantinople be call new Rome and thence in the east the turk be call Rumos of that their chief city come from the red Sea there be in Achen many chinese that use trade of who I have be kind use and can well inform your lordship of that worthy kingdom of China the trade of Gusarate be very ample all which the portugal with the lock of discretion have provident long conceal which now through God favour be make know unto we I have here enclose send your lordship the alphabet of the achen language with some word of the same which they write after the manner of the hebrew I have also send by master Tomkins of their coin which be in usual payment that of gold be name a master and be nine penny half penny near those of lead be call Caxas whereof a thousand six hundred make one mas.,210,0,commercial_exchange,merchandise,in monomotapa melinde ad^n arabia cambaia on the coast of coromandel balaguate and orixa of all which nation there be some dwell in achen in the i will of sumatra in where i have meet with arabian and a nation call rumos who have many hundred year to achen these rumos * * constantinople be call new rome and thence in the east the turk be call rumos of that their chief city come from the red sea there be in achen many chinese that use of who i have be kind use and can well inform your lordship of that worthy kingdom of china the of gusarate be very ample all which the portugal with the lock of discretion have provident long conceal which now through god favour be make know unto we i have here enclose send your lordship the alphabet of the achen language with some word of the same which they write after the manner of the hebrew i have also send by master tomkins of their coin which be in usual payment that of gold be name a master and be nine penny half penny near those of lead be call caxas whereof a thousand six hundred make one mas.,test,commercial_exchange,0.5911950435115918
6418,A71307:1616,trade,A71307.txt,1616,1,trade,577,582,speak on left alive for what the soldier spare the citizen in revenge of their disorder pillage and villainy do to their woman bereave they of their life who be dead be not suffer to be bury but lay above the ground as a prey to the dog and fowl of the air heavy likewise be the conqueror hand upon the christian which take abdelas part most of they for their five month service to Abdela be either slay in,the fury of battle or after have his throat cut and this be the end of they who have live in the straits of Gibraltar and the mediterranean sea not as merchant by honest trade but have commit spoil upon diverse seafaring man Pi^ats end feel the bloody hand of a barbarous nation as a deserve punishment send from God to execute justice for their manifold commit wrong and outrage this battle be lose with the great bloodshed that any,have be since these war begin Muley Abdela flee to Fez a hundred person of his whole army not leave alive to bear Sidan m^ster of the field and Moroc^ or Moruecos the king house a castle he company and Sidan master of the field enter the city of Moruecos have another task to take in hand ere he can settle himself quiet in his own nest.,speak on left alive for what the soldier spare the citizen in revenge of their disorder pillage and villainy do to their woman bereave they of their life who be dead be not suffer to be bury but lay above the ground as a prey to the dog and fowl of the air heavy likewise be the conqueror hand upon the christian which take abdelas part most of they for their five month service to Abdela be either slay in the fury of battle or after have his throat cut and this be the end of they who have live in the straits of Gibraltar and the mediterranean sea not as merchant by honest trade but have commit spoil upon diverse seafaring man Pi^ats end feel the bloody hand of a barbarous nation as a deserve punishment send from God to execute justice for their manifold commit wrong and outrage this battle be lose with the great bloodshed that any have be since these war begin Muley Abdela flee to Fez a hundred person of his whole army not leave alive to bear Sidan m^ster of the field and Moroc^ or Moruecos the king house a castle he company and Sidan master of the field enter the city of Moruecos have another task to take in hand ere he can settle himself quiet in his own nest.,227,3,commercial_exchange,"company, merchant",speak on left alive for what the soldier spare the citizen in revenge of their disorder pillage and villainy do to their woman bereave they of their life who be dead be not suffer to be bury but lay above the ground as a prey to the dog and fowl of the air heavy likewise be the conqueror hand upon the christian which take abdelas part most of they for their five month service to abdela be either slay in the fury of battle or after have his throat cut and this be the end of they who have live in the straits of gibraltar and the mediterranean sea not as by honest but have commit spoil upon diverse seafaring man pi^ats end feel the bloody hand of a barbarous nation as a deserve punishment send from god to execute justice for their manifold commit wrong and outrage this battle be lose with the great bloodshed that any have be since these war begin muley abdela flee to fez a hundred person of his whole army not leave alive to bear sidan m^ster of the field and moroc^ or moruecos the king house a castle he and sidan master of the field enter the city of moruecos have another task to take in hand ere he can settle himself quiet in his own nest.,test,occupation_or_craft,0.6008065850267559
5679,A68617:18594,trade,A68617.txt,18594,1,trade,517,522,the portugal go to malacca where have leave seven of their ship the rest return the dutch have now repair themselves take this opportunity and make a unexpected return take one of the Portugal ship slay the man fire the vessel two other fight with the dutch vice-admiral tell both on fire and be consume in both element anger a four also yield the rest be fire by the portugal at malacca be before disfurnish lest they shall fall into,the enemy power dutch woman and family send ja^an the dutch also enterprise a n^w trade at the (@) of go^d ho^e for t^ayne oil and scale skin and ox hide o^ which Isaac le more bring home at once 45000.,seal skin and 500 803.,the portugal go to malacca where have leave seven of their ship the rest return the dutch have now repair themselves take this opportunity and make a unexpected return take one of the Portugal ship slay the man fire the vessel two other fight with the dutch vice-admiral tell both on fire and be consume in both element anger a four also yield the rest be fire by the portugal at malacca be before disfurnish lest they shall fall into the enemy power dutch woman and family send ja^an the dutch also enterprise a n^w trade at the (@) of go^d ho^e for t^ayne oil and scale skin and ox hide o^ which Isaac le more bring home at once 45000. seal skin and 500 803.,126,3,commercial_exchange,ship,the portugal go to malacca where have leave seven of their the rest return the dutch have now repair themselves take this opportunity and make a unexpected return take one of the portugal slay the man fire the vessel two other fight with the dutch vice-admiral tell both on fire and be consume in both element anger a four also yield the rest be fire by the portugal at malacca be before disfurnish lest they shall fall into the enemy power dutch woman and family send ja^an the dutch also enterprise a n^w at the (@) of go^d ho^e for t^ayne oil and scale skin and ox hide o^ which isaac le more bring home at once 45000. seal skin and 500 803.,test,occupation_or_craft,0.5783209761954914
1241,A06786:7503,trade,A06786.txt,7503,1,trade,296,301,"as a propertie inherent vnto money, because that according to the rate of Vsurie men do measure all their actions, by trade and trafficke, or purchase, build, plant and bargaine in all things accordingly.","And vsurie is so inherent, and doth properly grow with the decay of trafficke,The decay of trade increaseth Vsurie.",as pasturage doth increase with the decrease of tilling.,"as a propertie inherent vnto money, because that according to the rate of Vsurie men do measure all their actions, by trade and trafficke, or purchase, build, plant and bargaine in all things accordingly. And vsurie is so inherent, and doth properly grow with the decay of trafficke,The decay of trade increaseth Vsurie. as pasturage doth increase with the decrease of tilling.",62,3,commercial_exchange,money,"as a propertie inherent vnto , because that according to the rate of vsurie men do measure all their actions, by and trafficke, or purchase, build, plant and bargaine in all things accordingly. and vsurie is so inherent, and doth properly grow with the decay of trafficke,the decay of increaseth vsurie. as pasturage doth increase with the decrease of tilling.",train,commercial_exchange,0.6383780850027609
1065,A06785:1544,trade,A06785.txt,1544,1,Trade,443,448,"And it will be proved, that the native commodities of the Realm vented in Portugal and Spain before the East India trade began, did amount to 300 thousand pounds worth more than since every year, which is more than all the domestic and foreign commodities come unto, sent into the East Indies by the Company those 20 years, to say nothing of the mortality of men and destruction of ships.","And from Spain we had the West India commodities, The Trade for Spain.","as Cutchenelle, Ginger, hides and other commodities, with the wines, raisins, oils and all other commodities of their growth for return of ours, especially abundance of Royals of plate, now much hindered by the employment of Tobacco.","And it will be proved, that the native commodities of the Realm vented in Portugal and Spain before the East India trade began, did amount to 300 thousand pounds worth more than since every year, which is more than all the domestic and foreign commodities come unto, sent into the East Indies by the Company those 20 years, to say nothing of the mortality of men and destruction of ships. And from Spain we had the West India commodities, The Trade for Spain. as Cutchenelle, Ginger, hides and other commodities, with the wines, raisins, oils and all other commodities of their growth for return of ours, especially abundance of Royals of plate, now much hindered by the employment of Tobacco.",120,2,commercial_exchange,"commodities, company, foreign, india","and it will be proved, that the native of the realm vented in portugal and spain before the east began, did amount to 300 thousand pounds worth more than since every year, which is more than all the domestic and come unto, sent into the east indies by the those 20 years, to say nothing of the mortality of men and destruction of ships. and from spain we had the west , the for spain. as cutchenelle, ginger, hides and other , with the wines, raisins, oils and all other of their growth for return of ours, especially abundance of royals of plate, now much hindered by the employment of tobacco.",train,commercial_exchange,0.6945976763020514
5796,A68617:19000,trade,A68617.txt,19000,1,trade,536,541,reward unto they and they and so I come to the five part of this three objection and here I must intimate how much they be deceive who think the five part concern the cheapness of spice and indigo at this present in respect of former time that spice and indigo be no better cheap in England now then in time past before the east India trade begin for it be a undoubted truth that in those day we often,pay six shilling or more for a pound of pepper and seldom or never less then three shilling and six penny the pound whereas since the trade have come direct from the indies it have be buy common at several price between sixteen penny and two shilling the pound but I will make the difference of price appear more plain by set down the quantity of spice and indigo which be yearly spend in the realm of England together with,the low price which they be wont to sell at when we bring they from Turkey and Lisbon and the like concern their usual price now that we bring they from the east indies direct and first as from Turkey price of spice and indigo in former time four hundred thousand pound of pepper at three shilling six penny the pound be threescore and ten thousand pound forty thousand pound of clove at eight shilling the pound be sixteen thousand,reward unto they and they and so I come to the five part of this three objection and here I must intimate how much they be deceive who think the five part concern the cheapness of spice and indigo at this present in respect of former time that spice and indigo be no better cheap in England now then in time past before the east India trade begin for it be a undoubted truth that in those day we often pay six shilling or more for a pound of pepper and seldom or never less then three shilling and six penny the pound whereas since the trade have come direct from the indies it have be buy common at several price between sixteen penny and two shilling the pound but I will make the difference of price appear more plain by set down the quantity of spice and indigo which be yearly spend in the realm of England together with the low price which they be wont to sell at when we bring they from Turkey and Lisbon and the like concern their usual price now that we bring they from the east indies direct and first as from Turkey price of spice and indigo in former time four hundred thousand pound of pepper at three shilling six penny the pound be threescore and ten thousand pound forty thousand pound of clove at eight shilling the pound be sixteen thousand,240,2,commercial_exchange,"india, price",reward unto they and they and so i come to the five part of this three objection and here i must intimate how much they be deceive who think the five part concern the cheapness of spice and indigo at this present in respect of former time that spice and indigo be no better cheap in england now then in time past before the east begin for it be a undoubted truth that in those day we often pay six shilling or more for a pound of pepper and seldom or never less then three shilling and six penny the pound whereas since the have come direct from the indies it have be buy common at several between sixteen penny and two shilling the pound but i will make the difference of appear more plain by set down the quantity of spice and indigo which be yearly spend in the realm of england together with the low which they be wont to sell at when we bring they from turkey and lisbon and the like concern their usual now that we bring they from the east indies direct and first as from turkey of spice and indigo in former time four hundred thousand pound of pepper at three shilling six penny the pound be threescore and ten thousand pound forty thousand pound of clove at eight shilling the pound be sixteen thousand,test,commercial_exchange,0.5695271908421957
6603,A71307:17829,trade,A71307.txt,17829,1,trade,3,8,s.,trade grand signior be of the company of the archer as most of the sultan of the ottoman family have be free of some company or other his father Mahomet be of the company of the ring-maker those I mean that make ring of the tooth of a certain sea-fish which ring be very common wear by the turk they hold it a bad omen when the grand signior on any occasion go out of Constantinople to meet in his,way a christian for which only fault one of sir Thomas glover man be take and have so many blow on his buttock his breech betwixt that he die thereof within few day after the Greek that can pay their debt be deliver to a Turk who lead he with a chain about his neck the other end fasten to the keeper middle to beg till he have pay sometime at the great Bayram the sultan or Visier or bassa,s. trade grand signior be of the company of the archer as most of the sultan of the ottoman family have be free of some company or other his father Mahomet be of the company of the ring-maker those I mean that make ring of the tooth of a certain sea-fish which ring be very common wear by the turk they hold it a bad omen when the grand signior on any occasion go out of Constantinople to meet in his way a christian for which only fault one of sir Thomas glover man be take and have so many blow on his buttock his breech betwixt that he die thereof within few day after the Greek that can pay their debt be deliver to a Turk who lead he with a chain about his neck the other end fasten to the keeper middle to beg till he have pay sometime at the great Bayram the sultan or Visier or bassa,161,3,commercial_exchange,company,s. grand signior be of the of the archer as most of the sultan of the ottoman family have be free of some or other his father mahomet be of the of the ring-maker those i mean that make ring of the tooth of a certain sea-fish which ring be very common wear by the turk they hold it a bad omen when the grand signior on any occasion go out of constantinople to meet in his way a christian for which only fault one of sir thomas glover man be take and have so many blow on his buttock his breech betwixt that he die thereof within few day after the greek that can pay their debt be deliver to a turk who lead he with a chain about his neck the other end fasten to the keeper middle to beg till he have pay sometime at the great bayram the sultan or visier or bassa,train,commercial_exchange,0.5974576409707271
4805,A17810:2643,trade,A17810.txt,2643,1,trade,288,293,"The Embassadour being demanded what he could say to these things, made answer, that he had no command to an∣swer any thing, but to deliuer his message, and returne an answere, and shortly after he was very courteously dismis∣sed to returne home.",The Mer∣chants Ad∣uenturers are forbidden trade in Ger∣many.,"By this time the importunate supplications of the Hans-Townes to the Emperour of Germany had so farre preuailed, that by Proclamation the society of Merchant Aduenturers were forbidden all traffique in Germany, by reason, that they traffiqued onely according to the Lawes of England in the Empire, and not according to the Lawes of the Empire.","The Embassadour being demanded what he could say to these things, made answer, that he had no command to an∣swer any thing, but to deliuer his message, and returne an answere, and shortly after he was very courteously dismis∣sed to returne home. The Mer∣chants Ad∣uenturers are forbidden trade in Ger∣many. By this time the importunate supplications of the Hans-Townes to the Emperour of Germany had so farre preuailed, that by Proclamation the society of Merchant Aduenturers were forbidden all traffique in Germany, by reason, that they traffiqued onely according to the Lawes of England in the Empire, and not according to the Lawes of the Empire.",106,3,commercial_exchange,"merchant, traffique","the embassadour being demanded what he could say to these things, made answer, that he had no command to an∣swer any thing, but to deliuer his message, and returne an answere, and shortly after he was very courteously dismis∣sed to returne home. the mer∣chants ad∣uenturers are forbidden in ger∣many. by this time the importunate supplications of the hans-townes to the emperour of germany had so farre preuailed, that by proclamation the society of aduenturers were forbidden all in germany, by reason, that they traffiqued onely according to the lawes of england in the empire, and not according to the lawes of the empire.",train,commercial_exchange,0.5956898915955078
3374,A10821:11438,trade,A10821.txt,11438,1,trade,230,235,Wallen.,"residence of the Prince, and Metropolis of this Countrey, then Wal∣len, once the famous Mart-towne of all these Countries, the Russians, Danes, Saxons, & Vandals had here their particular streets of abode for Commerce and trade, but ruind by warre, the trade was removed to Lubecke, where yet in some measure it is found to continue still.","Meklinburg is the 16 Province, wherin is found the Cities of Mal∣chan, then Sternberg, next Wismar, and some others.","Wallen. residence of the Prince, and Metropolis of this Countrey, then Wal∣len, once the famous Mart-towne of all these Countries, the Russians, Danes, Saxons, & Vandals had here their particular streets of abode for Commerce and trade, but ruind by warre, the trade was removed to Lubecke, where yet in some measure it is found to continue still. Meklinburg is the 16 Province, wherin is found the Cities of Mal∣chan, then Sternberg, next Wismar, and some others.",77,3,commercial_exchange,commerce,"wallen. residence of the prince, and metropolis of this countrey, then wal∣len, once the famous mart-towne of all these countries, the russians, danes, saxons, & vandals had here their particular streets of abode for and , but ruind by warre, the was removed to lubecke, where yet in some measure it is found to continue still. meklinburg is the 16 province, wherin is found the cities of mal∣chan, then sternberg, next wismar, and some others.",train,commercial_exchange,0.5799315562268201
2571,A10821:827,trade,A10821.txt,827,1,trade,289,294,"as at Aleppo in Turkey, at Spahan in Persia, at Agra in the Moguls Countrey, and such other, who injoy neither the benefit of Rivers, not yet the commoditie of the Sea it self by many miles distance;","yet therein are oftentimes found residing many Merchants of great eminencie and a nample trade is discer∣ned therein, as may be seen in this following tract.",And some∣times to adde some furtherance to this their want:,"as at Aleppo in Turkey, at Spahan in Persia, at Agra in the Moguls Countrey, and such other, who injoy neither the benefit of Rivers, not yet the commoditie of the Sea it self by many miles distance; yet therein are oftentimes found residing many Merchants of great eminencie and a nample trade is discer∣ned therein, as may be seen in this following tract. And some∣times to adde some furtherance to this their want:",74,3,commercial_exchange,merchants,"as at aleppo in turkey, at spahan in persia, at agra in the moguls countrey, and such other, who injoy neither the benefit of rivers, not yet the commoditie of the sea it self by many miles distance; yet therein are oftentimes found residing many of great eminencie and a nample is discer∣ned therein, as may be seen in this following tract. and some∣times to adde some furtherance to this their want:",train,commercial_exchange,0.7038896196204758
2294,A10231(1):23587,trade,A10231(1).txt,23587,1,trade,748,753,of May master Wingfield be choose precedent their fort contrive and the fall soon after discover six week be thus spend captain Newport return with the ship and captain Smith before hold in much jealousy be by the pain of Mr hunt the preacher reconcile and admit of the council a hundred be leave there for the plantation within ten day after the departure of this movable tavern as they call it a more savage enemy than the savage have,assault they and scarce ten leave untouched with sickness through want of convenient lodging and diet of which from may to September fifty die Wingfield be depose and Ratcliff establish in his place and by the industry of smith james town be build the savage supply their necessity they fail captain Smith seek trade abroad other at home intend a return in the pinnace for England by his unexpected return be force to stay or sink which action cost the,life of captain Kendal soon after the like plot of the precedent a a m.,of May master Wingfield be choose precedent their fort contrive and the fall soon after discover six week be thus spend captain Newport return with the ship and captain Smith before hold in much jealousy be by the pain of Mr hunt the preacher reconcile and admit of the council a hundred be leave there for the plantation within ten day after the departure of this movable tavern as they call it a more savage enemy than the savage have assault they and scarce ten leave untouched with sickness through want of convenient lodging and diet of which from may to September fifty die Wingfield be depose and Ratcliff establish in his place and by the industry of smith james town be build the savage supply their necessity they fail captain Smith seek trade abroad other at home intend a return in the pinnace for England by his unexpected return be force to stay or sink which action cost the life of captain Kendal soon after the like plot of the precedent a a m.,175,0,commercial_exchange,ship,of may master wingfield be choose precedent their fort contrive and the fall soon after discover six week be thus spend captain newport return with the and captain smith before hold in much jealousy be by the pain of mr hunt the preacher reconcile and admit of the council a hundred be leave there for the plantation within ten day after the departure of this movable tavern as they call it a more savage enemy than the savage have assault they and scarce ten leave untouched with sickness through want of convenient lodging and diet of which from may to september fifty die wingfield be depose and ratcliff establish in his place and by the industry of smith james town be build the savage supply their necessity they fail captain smith seek abroad other at home intend a return in the pinnace for england by his unexpected return be force to stay or sink which action cost the life of captain kendal soon after the like plot of the precedent a a m.,train,commercial_exchange,0.5402549395733518
2910,A10821:4886,trade,A10821.txt,4886,1,trade,277,282,"and to the South-ward, which some call the coast of Mal∣lubar, they hold Romes, Onor;","Barselor, Mangalor, Cananor, Cali∣cut, Cranganor, Cochin, Coulon, and cape de Comeri, which is ac∣compted the last end of the Coast of Mallabar and India, for the better understanding of the trade of these Sea-ports, it will bee needfull I should somewhat more particularly survey the same.","First then, it is to be understood that the Northerne part of this Coast is held the wholsomest and purest ayre for habitation, the principall places being Daman, Basasen, and Chaul, which are found Daman.","and to the South-ward, which some call the coast of Mal∣lubar, they hold Romes, Onor; Barselor, Mangalor, Cananor, Cali∣cut, Cranganor, Cochin, Coulon, and cape de Comeri, which is ac∣compted the last end of the Coast of Mallabar and India, for the better understanding of the trade of these Sea-ports, it will bee needfull I should somewhat more particularly survey the same. First then, it is to be understood that the Northerne part of this Coast is held the wholsomest and purest ayre for habitation, the principall places being Daman, Basasen, and Chaul, which are found Daman.",96,1,commercial_exchange,"india, ports","and to the south-ward, which some call the coast of mal∣lubar, they hold romes, onor; barselor, mangalor, cananor, cali∣cut, cranganor, cochin, coulon, and cape de comeri, which is ac∣compted the last end of the coast of mallabar and , for the better understanding of the of these sea- , it will bee needfull i should somewhat more particularly survey the same. first then, it is to be understood that the northerne part of this coast is held the wholsomest and purest ayre for habitation, the principall places being daman, basasen, and chaul, which are found daman.",train,commercial_exchange,0.6664693806756118
6335,A71306:10998,trade,A71306.txt,10998,2,trade,702,707,probability of a south sea passage and mame many commodity thereoy new find land and that other expect in new Scotland now if we add the hopeful passage to the south sea that one argument be more than all the rest if our eye shall once be bless with that desire sight for the trade of the whole world be then make compendious all the rich trade of the east indies be obvious and near hand and no force be,able to scour so large a coast as that western shore of all America and secure it from our trade hence if we find not golden country before not possess by other christian whereof also sir Francis drake Albion so long since subject by voluntary surrender to the english crown have give we hope yet trade will bring the mine of the west into our ship and the spice and other rich merchandise of the east into our shop at,easy charge and therefore saleable at easy rate but this design of the south sea may seem desperate and the argument ridiculous I shall 25.,probability of a south sea passage and mame many commodity thereoy new find land and that other expect in new Scotland now if we add the hopeful passage to the south sea that one argument be more than all the rest if our eye shall once be bless with that desire sight for the trade of the whole world be then make compendious all the rich trade of the east indies be obvious and near hand and no force be able to scour so large a coast as that western shore of all America and secure it from our trade hence if we find not golden country before not possess by other christian whereof also sir Francis drake Albion so long since subject by voluntary surrender to the english crown have give we hope yet trade will bring the mine of the west into our ship and the spice and other rich merchandise of the east into our shop at easy charge and therefore saleable at easy rate but this design of the south sea may seem desperate and the argument ridiculous I shall 25.,185,0,commercial_exchange,"commodity, merchandise, ship",probability of a south sea passage and mame many thereoy new find land and that other expect in new scotland now if we add the hopeful passage to the south sea that one argument be more than all the rest if our eye shall once be bless with that desire sight for the of the whole world be then make compendious all the rich of the east indies be obvious and near hand and no force be able to scour so large a coast as that western shore of all america and secure it from our hence if we find not golden country before not possess by other christian whereof also sir francis drake albion so long since subject by voluntary surrender to the english crown have give we hope yet will bring the mine of the west into our and the spice and other rich of the east into our shop at easy charge and therefore saleable at easy rate but this design of the south sea may seem desperate and the argument ridiculous i shall 25.,train,commercial_exchange,0.6997809528641343
4912,A22364:1,trade,A22364.txt,1,1,trade,219,224,@ by the king @ a proclamation for settle the plantation of virginia.,"whereas the colony of virginia, plant by the hand of our most dear father of bless memory for the propagation of christian religion, the increase of trade and the enlarge of his royal empire have not hitherto prosper so happy as be hope and desire a great occasion, whereof his late majesty conceive to be, for that the government of that colony be commit to the company of virginia, encorporate of a multitude of person, of several disposition, among who the affair of great moment be and must be rule by the great number of vote and voice.","and therefore, his late majesty, out of his great wisdom and depth of judgement, do desire to.","@ by the king @ a proclamation for settle the plantation of virginia. whereas the colony of virginia, plant by the hand of our most dear father of bless memory for the propagation of christian religion, the increase of trade and the enlarge of his royal empire have not hitherto prosper so happy as be hope and desire a great occasion, whereof his late majesty conceive to be, for that the government of that colony be commit to the company of virginia, encorporate of a multitude of person, of several disposition, among who the affair of great moment be and must be rule by the great number of vote and voice. and therefore, his late majesty, out of his great wisdom and depth of judgement, do desire to.",128,3,commercial_exchange,company,"@ by the king @ a proclamation for settle the plantation of virginia. whereas the colony of virginia, plant by the hand of our most dear father of bless memory for the propagation of christian religion, the increase of and the enlarge of his royal empire have not hitherto prosper so happy as be hope and desire a great occasion, whereof his late majesty conceive to be, for that the government of that colony be commit to the of virginia, encorporate of a multitude of person, of several disposition, among who the affair of great moment be and must be rule by the great number of vote and voice. and therefore, his late majesty, out of his great wisdom and depth of judgement, do desire to.",train,commercial_exchange,0.6156209695719141
